R1i,R2i,R6i,R7i,R8i,R10i,R11i,R13i,R21i,R22i,R23i,R25i,R26i,R31i,T6i,T20i,R3r,R4,R5,R9,R12,R14,R15,R16,R17,R24,R27,R30,R32,T1r,T2r,T3,T4,T5,T7,T8,T9,T10,T11,T12,T13,T19,T21,T22
2,0,0,4,0,0,0,0,0,0,0,2,2,0,4,7,7,0,7,0,0,0,-7,7,-7,2,2,0,0,0,0,0,7,0,-7,0,0,2,0,-7,0,0,0,0
2,0,0,2,0,0,0,0,0,0,16,1,1,0,2,0,16,0,16,0,0,0,-16,16,-16,1,0,0,0,0,0,0,16,0,-16,0,0,0,-1,-16,0,0,0,16
1,0,0,2,0,0,0,0,0,0,7,1,1,0,2,0,7,0,7,0,0,0,-7,7,-7,1,1,0,0,0,0,0,7,0,-7,0,0,1,0,-7,0,0,0,7
10,0,0,10,0,0,0,0,16,16,0,5,5,0,10,0,32,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16,0,0,-5,0,0,0,0,0
5,0,0,10,0,0,0,0,7,7,0,5,5,0,10,0,14,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,-1,0,10,0,0,-1,0,-1,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,0,0,10,0,0,-1,0,0,0,0
2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0
2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,-2,0,0,0,0,2,0,0,5,5,-2,0,0,0,0,-2,0,-2,0,0
2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,-2,0,0,0,0,2,-2,0,5,5,0,0,0,0,0,-2,0,0,0,0
4,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,-1,-1,0,20,0,0,-1,0,0,0,0
2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,1,0,-1,0,16,0,0,-1,0,0,0,0
2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,5,4,-1,0,0,0,0,-1,0,0,0,0
2,0,0,9,9,0,0,0,0,0,0,0,0,0,9,9,9,0,9,0,0,0,0,9,-9,0,16,0,0,9,0,0,9,0,-9,0,0,16,16,-9,0,0,0,0
2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,9,0,9,0,0,0,-8,9,-9,0,0,0,0,1,0,0,9,0,-9,0,0,0,0,-9,0,0,0,0
2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,-1,-1,0,21,0,0,-1,0,0,0,1
2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,1,0,-1,0,17,0,0,-1,0,0,0,1
8,0,0,4,4,0,0,0,0,0,4,0,0,0,4,0,21,0,4,0,0,0,0,4,-4,0,0,0,0,4,0,0,21,17,-4,0,0,0,0,-4,0,0,0,4
1,0,0,9,9,0,0,0,0,0,9,0,0,0,9,0,9,0,9,0,0,0,0,9,-9,0,17,0,0,9,0,0,9,0,-9,0,0,17,17,-9,0,0,0,9
2,0,0,1,1,0,0,0,0,0,18,0,0,0,1,0,18,0,18,0,0,0,-17,18,-18,0,0,0,0,1,0,0,18,0,-18,0,0,0,0,-18,0,0,0,18
1,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,-1,2,0,0,0,-1,0,-1,0,0
1,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,0,2,0,0,0,-1,0,0,0,0
10,0,0,5,5,0,0,0,18,18,0,0,0,0,5,0,36,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0
2,0,0,1,1,0,0,0,4,4,0,0,0,0,1,1,8,0,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,-1,-1,4,0,0,0,-1,0,0,0,0
10,0,0,5,5,0,0,0,16,16,0,0,0,0,5,5,37,0,5,0,0,0,0,5,-5,0,0,0,0,5,0,0,5,0,-5,16,0,0,0,-5,0,0,0,0
10,0,0,5,5,0,0,0,21,21,5,0,0,0,5,0,42,0,5,0,0,0,0,5,-5,0,0,0,0,5,0,0,0,-5,-5,21,0,0,0,-5,0,0,0,5
10,0,0,5,5,0,0,0,17,17,5,0,0,0,5,0,39,0,5,0,0,0,0,5,-5,0,0,0,0,5,0,0,5,0,-5,17,0,0,0,-5,0,0,0,5
2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,-1,0,0,0,0
3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,1,0,0
3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0
1,0,0,9,9,9,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,26,0,0,0,0,0,0,0,9,0,0,26,26,0,0,9,0,0
1,0,0,9,9,9,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,26,0,0,0,9,0,0,0,0,0,0,26,26,0,0,0,0,0
4,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,9,0,0,2,0,0,0,0,-2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,-2,0,0,0,0
6,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,13,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,13,13,2,0,0,0,0,0,0,2,0,0
6,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,13,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,13,13,0,0,0,0,0,0,0,0,0,0
2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,9,9,0,9,1,0,0,-9,9,-10,0,0,0,0,0,0,0,9,0,-9,0,0,0,0,-10,0,0,0,0
2,0,0,1,1,1,0,0,0,0,18,0,0,0,1,0,18,0,18,1,0,0,-18,18,-19,0,0,0,0,0,0,0,18,0,-18,0,0,0,0,-19,0,0,0,18
10,0,0,5,5,5,0,0,18,18,0,0,0,0,5,0,36,0,0,5,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-5,0,0,0,0
15,0,0,5,5,5,0,0,26,26,0,0,0,0,5,0,52,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,5,0,0
15,0,0,5,5,5,0,0,26,26,0,0,0,0,5,0,52,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,26,0,0,0,0,0,0,0,0
1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-3,0,0,0,-1,-1,3,0,3,0,0
7,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,18,0,9,0,0,0,0,0,9,0,-7,0,0,0,0,0,9,0,0,0,0,-7,-7,9,0,9,0,0
1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,-1,0,0,0,3,0,0,-3,-3,0,0,-1,-1,3,0,0,0,0
7,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,18,0,9,0,0,0,0,0,9,0,-7,0,0,0,9,0,9,0,-9,0,0,-7,-7,9,0,0,0,0
2,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,0,0,-9,0,0,0,-11,0,0,0,0,0,0,-9,-9,0,0,-11,-11,0,0,0,0,0
2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,-3,0,0,0,-5,0,0,0,0,0,3,0,-3,0,0,-5,-5,0,0,0,0,0
2,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,0,0,-9,0,0,0,-11,0,0,0,-9,0,0,-9,0,0,0,-11,-11,0,0,9,0,0
2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,-3,0,0,0,-5,0,0,0,-3,0,3,0,0,0,0,-5,-5,0,0,3,0,0
3,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,3,0,11,0,0,0,0,0,0,0,0,-8,3,0,0,0,0,11,0,11,0,0
7,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,8,0,0,0,7,0,15,0,0,0,0,0,0,0,8,0,7,0,0,0,0,15,0,15,0,0
3,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,3,0,11,0,0,0,0,0,3,0,0,-8,0,0,0,0,0,11,0,8,0,0
3,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,3,0,11,0,0,0,0,0,11,0,0,-8,-8,0,0,0,0,11,0,0,0,0
7,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,8,0,0,0,7,0,15,0,0,0,0,0,7,0,8,0,0,0,0,0,0,15,0,8,0,0
7,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,8,0,0,0,7,0,15,0,0,0,0,0,15,0,8,0,-8,0,0,0,0,15,0,0,0,0
3,0,10,0,0,0,0,0,0,0,0,0,0,0,10,3,10,0,13,0,0,0,0,3,10,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,10,0,13,0,0
7,0,6,0,0,0,0,0,0,0,0,0,0,0,6,7,19,0,13,0,0,0,0,7,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,0,13,0,0
3,0,10,0,0,0,0,0,0,0,0,0,0,0,10,3,10,0,13,0,0,0,0,3,10,0,0,0,0,0,13,0,0,-13,-13,0,0,0,0,10,0,0,0,0
7,0,6,0,0,0,0,0,0,0,0,0,0,0,6,7,19,0,13,0,0,0,0,7,6,0,0,0,0,0,13,0,13,0,-13,0,0,0,0,6,0,0,0,0
1,0,10,0,0,0,0,0,0,0,0,0,0,0,10,11,10,0,21,0,0,0,-10,11,0,0,0,0,0,0,0,0,0,-21,-10,0,0,0,0,0,0,11,0,0
3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,9,0,7,0,0,0,-2,5,0,0,0,0,0,0,0,0,7,0,-2,0,0,0,0,0,0,5,0,0
1,0,10,0,0,0,0,0,0,0,0,0,0,0,10,11,10,0,21,0,0,0,-10,11,0,0,0,0,0,0,-10,0,0,-21,0,0,0,0,0,0,0,21,0,0
1,0,10,0,0,0,0,0,0,0,0,0,0,0,10,11,10,0,21,0,0,0,-10,11,0,0,0,0,0,0,11,0,0,-21,-21,0,0,0,0,0,0,0,0,0
3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,9,0,7,0,0,0,-2,5,0,0,0,0,0,0,-2,0,7,0,0,0,0,0,0,0,0,7,0,0
3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,9,0,7,0,0,0,-2,5,0,0,0,0,0,0,5,0,7,0,-7,0,0,0,0,0,0,0,0,0
7,0,23,0,0,0,0,0,0,0,0,4,4,1,23,0,23,0,23,0,0,0,0,0,23,4,0,1,-7,0,0,1,0,-23,0,0,0,0,-4,23,0,23,0,0
49,0,69,0,0,0,0,0,0,0,0,28,28,7,69,0,138,0,69,0,0,0,0,0,69,28,0,7,-49,0,0,7,69,0,0,0,0,0,-28,69,0,69,0,0
7,0,23,0,0,0,0,0,0,0,0,4,4,1,23,0,23,0,23,0,0,0,0,0,23,4,0,1,-7,0,23,1,0,-23,-23,0,0,0,-4,23,0,0,0,0
49,0,69,0,0,0,0,0,0,0,0,28,28,7,69,0,138,0,69,0,0,0,0,0,69,28,0,7,-49,0,69,7,69,0,-69,0,0,0,-28,69,0,0,0,0
3,0,11,0,0,0,0,0,0,0,0,4,4,1,11,0,11,0,11,0,0,0,0,0,11,4,4,1,-7,0,0,1,0,-11,0,0,0,4,0,11,0,11,0,0
21,0,33,0,0,0,0,0,0,0,0,28,28,7,33,0,66,0,33,0,0,0,0,0,33,28,28,7,-49,0,0,7,33,0,0,0,0,28,0,33,0,33,0,0
3,0,11,0,0,0,0,0,0,0,0,4,4,1,11,0,11,0,11,0,0,0,0,0,11,4,4,1,-7,0,11,1,0,-11,-11,0,0,4,0,11,0,0,0,0
21,0,33,0,0,0,0,0,0,0,0,28,28,7,33,0,66,0,33,0,0,0,0,0,33,28,28,7,-49,0,33,7,33,0,-33,0,0,28,0,33,0,0,0,0
8,0,69,0,0,0,0,0,0,0,0,44,44,11,69,0,69,0,69,0,0,0,-69,0,0,44,0,11,-77,0,0,11,0,-69,-69,0,0,0,-44,0,0,0,0,0
12,0,23,0,0,0,0,0,0,0,0,20,20,5,23,0,46,0,23,0,0,0,-23,0,0,20,0,5,-35,0,0,5,23,0,-23,0,0,0,-20,0,0,0,0,0
8,0,69,0,0,0,0,0,0,0,0,44,44,11,69,0,69,0,69,0,0,0,-69,0,0,44,0,11,-77,0,-69,11,0,-69,0,0,0,0,-44,0,0,69,0,0
12,0,23,0,0,0,0,0,0,0,0,20,20,5,23,0,46,0,23,0,0,0,-23,0,0,20,0,5,-35,0,-23,5,23,0,0,0,0,0,-20,0,0,23,0,0
4,0,11,0,0,0,0,0,0,0,0,20,20,5,11,0,22,0,11,0,0,0,-11,0,0,20,20,5,-35,0,0,5,11,0,-11,0,0,20,0,0,0,0,0,0
4,0,11,0,0,0,0,0,0,0,0,20,20,5,11,0,22,0,11,0,0,0,-11,0,0,20,20,5,-35,0,-11,5,11,0,0,0,0,20,0,0,0,11,0,0
3,0,11,0,0,0,0,0,0,0,3,0,0,0,11,0,11,0,14,0,0,0,0,3,11,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,11,0,14,0,3
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1
3,0,11,0,0,0,0,0,0,0,3,0,0,0,11,0,11,0,14,0,0,0,0,3,11,0,0,0,0,0,14,0,0,-14,-14,0,0,0,0,11,0,0,0,3
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,-2,0,0,0,0,1,0,0,0,1
8,0,7,0,0,0,0,0,0,0,15,0,0,0,7,0,29,0,22,0,0,0,-7,15,0,0,0,0,0,0,0,0,22,0,-7,0,0,0,0,0,0,15,0,15
8,0,7,0,0,0,0,0,0,0,15,0,0,0,7,0,29,0,22,0,0,0,-7,15,0,0,0,0,0,0,-7,0,22,0,0,0,0,0,0,0,0,22,0,15
8,0,7,0,0,0,0,0,0,0,15,0,0,0,7,0,29,0,22,0,0,0,-7,15,0,0,0,0,0,0,15,0,22,0,-22,0,0,0,0,0,0,0,0,15
3,0,8,0,0,3,0,0,0,0,0,0,0,0,8,0,8,0,8,3,0,0,0,0,8,0,0,0,0,-3,0,0,0,-8,3,0,0,0,0,8,0,11,0,0
7,0,8,0,0,7,0,0,0,0,0,0,0,0,8,0,16,0,8,7,0,0,0,0,8,0,0,0,0,-7,0,0,8,0,7,0,0,0,0,8,0,15,0,0
3,0,8,0,0,3,0,0,0,0,0,0,0,0,8,0,8,0,8,3,0,0,0,0,8,0,0,0,0,-3,3,0,0,-8,0,0,0,0,0,8,0,8,0,0
3,0,8,0,0,3,0,0,0,0,0,0,0,0,8,0,8,0,8,3,0,0,0,0,8,0,0,0,0,-3,11,0,0,-8,-8,0,0,0,0,8,0,0,0,0
7,0,8,0,0,7,0,0,0,0,0,0,0,0,8,0,16,0,8,7,0,0,0,0,8,0,0,0,0,-7,7,0,8,0,0,0,0,0,0,8,0,8,0,0
7,0,8,0,0,7,0,0,0,0,0,0,0,0,8,0,16,0,8,7,0,0,0,0,8,0,0,0,0,-7,15,0,8,0,-8,0,0,0,0,8,0,0,0,0
3,0,8,0,0,11,0,0,0,0,0,0,0,0,8,0,8,0,8,11,0,0,-8,0,0,0,0,0,0,-11,0,0,0,-8,3,0,0,0,0,0,0,11,0,0
7,0,8,0,0,15,0,0,0,0,0,0,0,0,8,0,16,0,8,15,0,0,-8,0,0,0,0,0,0,-15,0,0,8,0,7,0,0,0,0,0,0,15,0,0
3,0,8,0,0,11,0,0,0,0,0,0,0,0,8,0,8,0,8,11,0,0,-8,0,0,0,0,0,0,-11,3,0,0,-8,0,0,0,0,0,0,0,8,0,0
3,0,8,0,0,11,0,0,0,0,0,0,0,0,8,0,8,0,8,11,0,0,-8,0,0,0,0,0,0,-11,11,0,0,-8,-8,0,0,0,0,0,0,0,0,0
7,0,8,0,0,15,0,0,0,0,0,0,0,0,8,0,16,0,8,15,0,0,-8,0,0,0,0,0,0,-15,7,0,8,0,0,0,0,0,0,0,0,8,0,0
7,0,8,0,0,15,0,0,0,0,0,0,0,0,8,0,16,0,8,15,0,0,-8,0,0,0,0,0,0,-15,15,0,8,0,-8,0,0,0,0,0,0,0,0,0
1,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,-3,0,0,0,-1,0,0,-3,0,0,0,-3,0,0,0,-1,-1,0,0,3,0,0
7,0,9,0,0,9,0,0,0,0,0,0,0,0,9,0,18,0,9,9,0,0,-9,0,0,0,-7,0,0,-9,0,0,9,0,0,0,0,-7,-7,0,0,9,0,0
3,0,10,0,0,10,0,0,0,0,0,0,0,0,10,3,10,0,13,10,0,0,-10,3,0,0,0,0,0,-10,0,0,0,-13,0,0,0,0,0,0,0,13,0,0
7,0,6,0,0,6,0,0,0,0,0,0,0,0,6,7,19,0,13,6,0,0,-6,7,0,0,0,0,0,-6,0,0,13,0,0,0,0,0,0,0,0,13,0,0
7,0,23,0,0,23,0,0,0,0,0,4,4,1,23,0,23,0,23,23,0,0,-23,0,0,4,0,1,-7,-23,0,1,0,-23,0,0,0,0,-4,0,0,23,0,0
49,0,69,0,0,69,0,0,0,0,0,28,28,7,69,0,138,0,69,69,0,0,-69,0,0,28,0,7,-49,-69,0,7,69,0,0,0,0,0,-28,0,0,69,0,0
3,0,11,0,0,11,0,0,0,0,0,4,4,1,11,0,11,0,11,11,0,0,-11,0,0,4,4,1,-7,-11,0,1,0,-11,0,0,0,4,0,0,0,11,0,0
21,0,33,0,0,33,0,0,0,0,0,28,28,7,33,0,66,0,33,33,0,0,-33,0,0,28,28,7,-49,-33,0,7,33,0,0,0,0,28,0,0,0,33,0,0
3,0,11,0,0,11,0,0,0,0,3,0,0,0,11,0,11,0,14,11,0,0,-11,3,0,0,0,0,0,-11,0,0,0,-14,0,0,0,0,0,0,0,14,0,3
1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,2,1,0,0,-1,1,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,0,0,0,2,0,1
7,0,8,0,8,0,0,0,0,0,0,0,0,1,8,0,0,0,8,0,0,0,0,0,0,0,0,1,-7,8,0,1,-8,-16,-8,0,93,0,0,0,0,0,0,0
7,0,8,0,8,0,0,0,0,0,0,0,0,1,8,0,0,0,8,0,0,0,0,0,0,0,0,1,-7,8,-8,1,-8,-16,0,0,93,0,0,0,0,8,0,0
7,0,8,0,8,0,0,0,0,0,0,0,0,1,8,0,8,0,8,0,0,0,0,0,0,0,0,1,-7,8,0,1,0,-8,-8,0,61,0,0,0,0,0,0,0
7,0,8,0,8,0,0,0,0,0,0,0,0,1,8,0,16,0,8,0,0,0,0,0,0,0,0,1,-7,8,0,1,8,0,-8,0,29,0,0,0,0,0,0,0
28,0,32,0,32,0,0,0,0,0,0,0,0,4,32,0,93,0,32,0,0,0,0,0,0,0,0,4,-28,32,0,4,61,29,-32,0,0,0,0,0,0,0,0,0
7,0,8,0,8,0,0,0,0,0,0,0,0,1,8,0,8,0,8,0,0,0,0,0,0,0,0,1,-7,8,-8,1,0,-8,0,0,61,0,0,0,0,8,0,0
7,0,8,0,8,0,0,0,0,0,0,0,0,1,8,0,16,0,8,0,0,0,0,0,0,0,0,1,-7,8,-8,1,8,0,0,0,29,0,0,0,0,8,0,0
28,0,32,0,32,0,0,0,0,0,0,0,0,4,32,0,93,0,32,0,0,0,0,0,0,0,0,4,-28,32,-32,4,61,29,0,0,0,0,0,0,0,32,0,0
2,0,72,0,72,0,0,0,0,0,0,0,0,9,72,0,72,0,72,0,0,0,0,0,0,0,61,9,-63,72,0,9,0,-72,-72,0,0,61,61,0,0,0,0,0
34,0,72,0,72,0,0,0,0,0,0,0,0,9,72,0,144,0,72,0,0,0,0,0,0,0,29,9,-63,72,0,9,72,0,-72,0,0,29,29,0,0,0,0,0
2,0,72,0,72,0,0,0,0,0,0,0,0,9,72,0,72,0,72,0,0,0,0,0,0,0,61,9,-63,72,-72,9,0,-72,0,0,0,61,61,0,0,72,0,0
34,0,72,0,72,0,0,0,0,0,0,0,0,9,72,0,144,0,72,0,0,0,0,0,0,0,29,9,-63,72,-72,9,72,0,0,0,0,29,29,0,0,72,0,0
21,0,85,0,24,0,0,0,0,0,0,0,0,3,85,0,85,0,85,0,0,0,0,0,61,0,0,3,-21,24,0,3,0,-85,-24,0,0,0,0,61,0,61,0,0
49,0,85,0,56,0,0,0,0,0,0,0,0,7,85,0,170,0,85,0,0,0,0,0,29,0,0,7,-49,56,0,7,85,0,-56,0,0,0,0,29,0,29,0,0
21,0,85,0,24,0,0,0,0,0,0,0,0,3,85,0,85,0,85,0,0,0,0,0,61,0,0,3,-21,24,-24,3,0,-85,0,0,0,0,0,61,0,85,0,0
21,0,85,0,24,0,0,0,0,0,0,0,0,3,85,0,85,0,85,0,0,0,0,0,61,0,0,3,-21,24,61,3,0,-85,-85,0,0,0,0,61,0,0,0,0
49,0,85,0,56,0,0,0,0,0,0,0,0,7,85,0,170,0,85,0,0,0,0,0,29,0,0,7,-49,56,-56,7,85,0,0,0,0,0,0,29,0,85,0,0
49,0,85,0,56,0,0,0,0,0,0,0,0,7,85,0,170,0,85,0,0,0,0,0,29,0,0,7,-49,56,29,7,85,0,-85,0,0,0,0,29,0,0,0,0
16,0,149,0,88,0,0,0,0,0,0,0,0,11,149,0,149,0,149,0,0,0,-61,0,0,0,0,11,-77,88,0,11,0,-149,-149,0,0,0,0,0,0,0,0,0
76,0,149,0,120,0,0,0,0,0,0,0,0,15,149,0,298,0,149,0,0,0,-29,0,0,0,0,15,-105,120,0,15,149,0,-149,0,0,0,0,0,0,0,0,0
16,0,149,0,88,0,0,0,0,0,0,0,0,11,149,0,149,0,149,0,0,0,-61,0,0,0,0,11,-77,88,-149,11,0,-149,0,0,0,0,0,0,0,149,0,0
76,0,149,0,120,0,0,0,0,0,0,0,0,15,149,0,298,0,149,0,0,0,-29,0,0,0,0,15,-105,120,-149,15,149,0,0,0,0,0,0,0,0,149,0,0
45,0,149,0,24,0,0,0,0,0,0,0,0,3,149,0,149,0,149,0,0,0,24,0,149,0,0,3,-21,24,0,3,0,-149,0,0,0,0,0,149,0,149,0,0
105,0,149,0,56,0,0,0,0,0,0,0,0,7,149,0,298,0,149,0,0,0,56,0,149,0,0,7,-49,56,0,7,149,0,0,0,0,0,0,149,0,149,0,0
35,0,40,0,40,0,0,0,61,61,0,0,0,5,40,0,162,0,40,0,0,0,0,0,0,0,0,5,-35,40,0,5,0,-40,-40,61,0,0,0,0,0,0,0,0
35,0,40,0,40,0,0,0,29,29,0,0,0,5,40,0,138,0,40,0,0,0,0,0,0,0,0,5,-35,40,0,5,40,0,-40,29,0,0,0,0,0,0,0,0
35,0,40,0,40,0,0,0,61,61,0,0,0,5,40,0,162,0,40,0,0,0,0,0,0,0,0,5,-35,40,-40,5,0,-40,0,61,0,0,0,0,0,40,0,0
35,0,40,0,40,0,0,0,29,29,0,0,0,5,40,0,138,0,40,0,0,0,0,0,0,0,0,5,-35,40,-40,5,40,0,0,29,0,0,0,0,0,40,0,0
15,0,8,0,8,8,0,0,0,0,0,0,0,1,8,0,0,0,8,8,0,0,0,0,0,0,0,1,-7,0,0,1,-8,-16,0,0,157,0,0,0,0,8,0,0
15,0,8,0,8,8,0,0,0,0,0,0,0,1,8,0,0,0,8,8,0,0,0,0,0,0,0,1,-7,0,8,1,-8,-16,-8,0,157,0,0,0,0,0,0,0
15,0,8,0,8,8,0,0,0,0,0,0,0,1,8,0,8,0,8,8,0,0,0,0,0,0,0,1,-7,0,0,1,0,-8,0,0,125,0,0,0,0,8,0,0
15,0,8,0,8,8,0,0,0,0,0,0,0,1,8,0,16,0,8,8,0,0,0,0,0,0,0,1,-7,0,0,1,8,0,0,0,93,0,0,0,0,8,0,0
60,0,32,0,32,32,0,0,0,0,0,0,0,4,32,0,157,0,32,32,0,0,0,0,0,0,0,4,-28,0,0,4,125,93,0,0,0,0,0,0,0,32,0,0
15,0,8,0,8,8,0,0,0,0,0,0,0,1,8,0,8,0,8,8,0,0,0,0,0,0,0,1,-7,0,8,1,0,-8,-8,0,125,0,0,0,0,0,0,0
15,0,8,0,8,8,0,0,0,0,0,0,0,1,8,0,16,0,8,8,0,0,0,0,0,0,0,1,-7,0,8,1,8,0,-8,0,93,0,0,0,0,0,0,0
60,0,32,0,32,32,0,0,0,0,0,0,0,4,32,0,157,0,32,32,0,0,0,0,0,0,0,4,-28,0,32,4,125,93,-32,0,0,0,0,0,0,0,0,0
10,0,72,0,72,72,0,0,0,0,0,0,0,9,72,0,72,0,72,72,0,0,0,0,0,0,125,9,-63,0,0,9,0,-72,0,0,0,125,125,0,0,72,0,0
14,0,24,0,24,24,0,0,0,0,0,0,0,3,24,0,48,0,24,24,0,0,0,0,0,0,31,3,-21,0,0,3,24,0,0,0,0,31,31,0,0,24,0,0
10,0,72,0,72,72,0,0,0,0,0,0,0,9,72,0,72,0,72,72,0,0,0,0,0,0,125,9,-63,0,72,9,0,-72,-72,0,0,125,125,0,0,0,0,0
14,0,24,0,24,24,0,0,0,0,0,0,0,3,24,0,48,0,24,24,0,0,0,0,0,0,31,3,-21,0,24,3,24,0,-24,0,0,31,31,0,0,0,0,0
45,0,149,0,24,24,0,0,0,0,0,0,0,3,149,0,149,0,149,24,0,0,0,0,125,0,0,3,-21,0,0,3,0,-149,0,0,0,0,0,125,0,149,0,0
105,0,149,0,56,56,0,0,0,0,0,0,0,7,149,0,298,0,149,56,0,0,0,0,93,0,0,7,-49,0,0,7,149,0,0,0,0,0,0,93,0,149,0,0
45,0,149,0,24,24,0,0,0,0,0,0,0,3,149,0,149,0,149,24,0,0,0,0,125,0,0,3,-21,0,149,3,0,-149,-149,0,0,0,0,125,0,0,0,0
105,0,149,0,56,56,0,0,0,0,0,0,0,7,149,0,298,0,149,56,0,0,0,0,93,0,0,7,-49,0,149,7,149,0,-149,0,0,0,0,93,0,0,0,0
