R1i,R2i,R6i,R7i,R8i,R10i,R11i,R13i,R28i,R31i,T6i,T20i,R3r,R4,R5,R9,R12,R14,R15,R16,R17,R24,R27,R30,R32,T1r,T2r,T3,T4,T5,T7,T9,T10,T11,T12,T13,T19
0,1,2,0,0,1,1,1,0,0,2,0,2,0,2,1,1,1,-2,0,0,0,0,0,0,-1,0,0,1,-1,-2,0,0,0,0,0,0
0,3,10,0,0,7,3,3,0,0,10,0,7,0,10,7,3,3,-10,0,0,0,0,0,0,-7,-6,0,0,-10,0,0,0,0,0,0,10
0,3,10,0,0,7,3,3,0,0,10,0,7,0,10,7,3,3,-10,0,0,0,0,0,0,-7,4,0,0,-10,-10,0,0,0,0,0,0
0,7,10,0,0,3,7,7,0,0,10,0,13,0,10,3,7,7,-10,0,0,0,0,0,0,-3,-14,0,10,0,0,0,0,0,0,0,10
0,7,10,0,0,3,7,7,0,0,10,0,13,0,10,3,7,7,-10,0,0,0,0,0,0,-3,-4,0,10,0,-10,0,0,0,0,0,0
0,1,6,0,0,3,3,3,0,0,6,0,3,0,6,3,3,3,-6,0,0,0,0,0,-2,-3,0,0,0,-6,-6,0,0,0,0,0,0
0,5,6,0,0,3,3,3,0,0,6,0,9,0,6,3,3,3,-6,0,0,0,0,0,2,-3,0,0,6,0,-6,0,0,0,0,0,0
0,3,8,0,0,11,3,3,0,0,8,0,5,0,8,11,3,3,-8,0,0,0,6,0,0,-11,0,0,0,-8,0,0,6,6,0,0,8
0,1,4,0,0,1,1,1,0,0,4,0,3,0,4,1,1,1,-4,0,0,0,-2,0,0,-1,0,0,0,-4,-4,0,-2,-2,0,0,0
0,7,8,0,0,15,7,7,0,0,8,0,9,0,8,15,7,7,-8,0,0,0,14,0,0,-15,0,0,8,0,0,0,14,14,0,0,8
0,3,4,0,0,3,3,3,0,0,4,0,5,0,4,3,3,3,-4,0,0,0,2,0,0,-3,0,0,4,0,-4,0,2,2,0,0,0
0,7,8,0,8,0,0,0,0,1,8,0,0,0,8,0,0,0,0,0,0,0,7,1,0,8,0,1,-8,-16,-8,72,7,7,0,0,0
0,7,8,0,8,0,0,0,0,1,8,0,0,0,8,0,0,0,0,0,0,0,7,1,0,8,-8,1,-8,-16,0,72,7,7,0,0,8
0,7,15,0,8,0,0,0,0,1,15,0,0,0,15,0,0,0,-7,0,0,0,0,1,0,8,0,1,-15,-30,-15,86,0,0,0,0,0
0,7,15,0,8,0,0,0,0,1,15,0,0,0,15,0,0,0,-7,0,0,0,0,1,0,8,-15,1,-15,-30,0,86,0,0,0,0,15
0,7,8,0,8,0,0,0,0,1,8,0,8,0,8,0,0,0,0,0,0,0,7,1,0,8,0,1,0,-8,-8,40,7,7,0,0,0
0,7,8,0,8,0,0,0,0,1,8,0,16,0,8,0,0,0,0,0,0,0,7,1,0,8,0,1,8,0,-8,8,7,7,0,0,0
0,7,8,0,8,0,0,0,0,1,8,0,18,0,8,0,0,0,0,0,0,0,7,1,0,8,0,1,10,2,-8,0,7,7,0,0,0
0,7,8,0,8,0,0,0,0,1,8,0,8,0,8,0,0,0,0,0,0,0,7,1,0,8,-8,1,0,-8,0,40,7,7,0,0,8
0,7,8,0,8,0,0,0,0,1,8,0,16,0,8,0,0,0,0,0,0,0,7,1,0,8,-8,1,8,0,0,8,7,7,0,0,8
0,7,8,0,8,0,0,0,0,1,8,0,18,0,8,0,0,0,0,0,0,0,7,1,0,8,-8,1,10,2,0,0,7,7,0,0,8
0,1,24,0,24,0,0,0,0,3,24,0,24,0,24,0,0,0,0,0,0,0,21,3,-20,24,0,3,0,-24,-24,0,21,21,0,0,0
0,17,24,0,24,0,0,0,0,3,24,0,48,0,24,0,0,0,0,0,0,0,21,3,-4,24,0,3,24,0,-24,0,21,21,0,0,0
0,1,24,0,24,0,0,0,0,3,24,0,24,0,24,0,0,0,0,0,0,0,21,3,-20,24,-24,3,0,-24,0,0,21,21,0,0,24
0,17,24,0,24,0,0,0,0,3,24,0,48,0,24,0,0,0,0,0,0,0,21,3,-4,24,-24,3,24,0,0,0,21,21,0,0,24
0,21,64,0,24,0,0,0,0,3,64,0,64,0,64,0,0,0,0,0,40,0,21,3,0,24,0,3,0,-64,-24,0,21,21,40,0,40
0,49,64,0,56,0,0,0,0,7,64,0,128,0,64,0,0,0,0,0,8,0,49,7,0,56,0,7,64,0,-56,0,49,49,8,0,8
0,21,64,0,24,0,0,0,0,3,64,0,64,0,64,0,0,0,0,0,40,0,21,3,0,24,-24,3,0,-64,0,0,21,21,40,0,64
0,21,64,0,24,0,0,0,0,3,64,0,64,0,64,0,0,0,0,0,40,0,21,3,0,24,40,3,0,-64,-64,0,21,21,40,0,0
0,49,64,0,56,0,0,0,0,7,64,0,128,0,64,0,0,0,0,0,8,0,49,7,0,56,-56,7,64,0,0,0,49,49,8,0,64
0,49,64,0,56,0,0,0,0,7,64,0,128,0,64,0,0,0,0,0,8,0,49,7,0,56,8,7,64,0,-64,0,49,49,8,0,0
0,7,15,0,8,0,0,0,0,1,15,0,15,0,15,0,0,0,-7,0,0,0,0,1,0,8,0,1,0,-15,-15,26,0,0,0,0,0
0,7,15,0,8,0,0,0,0,1,15,0,30,0,15,0,0,0,-7,0,0,0,0,1,0,8,0,1,15,0,-15,-34,0,0,0,0,0
0,14,30,0,16,0,0,0,0,2,30,0,43,0,30,0,0,0,-14,0,0,0,0,2,0,16,0,2,13,-17,-30,0,0,0,0,0,0
0,7,15,0,8,0,0,0,0,1,15,0,15,0,15,0,0,0,-7,0,0,0,0,1,0,8,-15,1,0,-15,0,26,0,0,0,0,15
0,7,15,0,8,0,0,0,0,1,15,0,30,0,15,0,0,0,-7,0,0,0,0,1,0,8,-15,1,15,0,0,-34,0,0,0,0,15
0,14,30,0,16,0,0,0,0,2,30,0,43,0,30,0,0,0,-14,0,0,0,0,2,0,16,-30,2,13,-17,0,0,0,0,0,0,30
0,8,45,0,24,0,0,0,0,3,45,0,45,0,45,0,0,0,-21,0,0,0,0,3,-13,24,0,3,0,-45,-45,0,0,0,0,0,0
0,38,45,0,24,0,0,0,0,3,45,0,90,0,45,0,0,0,-21,0,0,0,0,3,17,24,0,3,45,0,-45,0,0,0,0,0,0
0,8,45,0,24,0,0,0,0,3,45,0,45,0,45,0,0,0,-21,0,0,0,0,3,-13,24,-45,3,0,-45,0,0,0,0,0,0,45
0,38,45,0,24,0,0,0,0,3,45,0,90,0,45,0,0,0,-21,0,0,0,0,3,17,24,-45,3,45,0,0,0,0,0,0,0,45
0,7,28,0,8,0,0,0,0,1,28,0,28,0,28,0,0,0,-20,0,0,0,-13,1,0,8,0,1,0,-28,-28,0,-13,-13,0,0,0
0,21,28,0,24,0,0,0,0,3,28,0,56,0,28,0,0,0,-4,0,0,0,17,3,0,24,0,3,28,0,-28,0,17,17,0,0,0
0,7,28,0,8,0,0,0,0,1,28,0,28,0,28,0,0,0,-20,0,0,0,-13,1,0,8,-28,1,0,-28,0,0,-13,-13,0,0,28
0,21,28,0,24,0,0,0,0,3,28,0,56,0,28,0,0,0,-4,0,0,0,17,3,0,24,-28,3,28,0,0,0,17,17,0,0,28
0,21,71,0,24,0,0,0,0,3,71,0,71,0,71,0,0,0,-21,0,26,0,0,3,0,24,0,3,0,-71,-45,0,0,0,26,0,26
0,49,71,0,56,0,0,0,0,7,71,0,142,0,71,0,0,0,-49,0,-34,0,0,7,0,56,0,7,71,0,-105,0,0,0,-34,0,-34
0,21,71,0,24,0,0,0,0,3,71,0,71,0,71,0,0,0,-21,0,26,0,0,3,0,24,-45,3,0,-71,0,0,0,0,26,0,71
0,21,71,0,24,0,0,0,0,3,71,0,71,0,71,0,0,0,-21,0,26,0,0,3,0,24,26,3,0,-71,-71,0,0,0,26,0,0
0,49,71,0,56,0,0,0,0,7,71,0,142,0,71,0,0,0,-49,0,-34,0,0,7,0,56,-105,7,71,0,0,0,0,0,-34,0,71
0,49,71,0,56,0,0,0,0,7,71,0,142,0,71,0,0,0,-49,0,-34,0,0,7,0,56,-34,7,71,0,-71,0,0,0,-34,0,0
0,21,56,0,24,0,0,0,0,3,56,0,56,0,56,0,0,0,24,0,56,0,45,3,0,24,0,3,0,-56,0,0,45,45,56,0,56
0,7,8,0,8,0,0,0,0,1,8,0,16,0,8,0,0,0,8,0,8,0,15,1,0,8,0,1,8,0,0,0,15,15,8,0,8
0,21,24,0,24,0,0,0,0,3,24,8,56,0,32,0,0,0,0,8,0,0,29,3,0,24,0,3,32,0,-24,0,29,29,0,0,8
0,21,24,0,24,0,0,0,0,3,24,8,56,0,32,0,0,0,0,8,0,0,29,3,0,24,-24,3,32,0,0,0,29,29,0,0,32
0,21,24,0,24,0,0,0,0,3,24,8,56,0,32,0,0,0,0,8,0,0,29,3,0,24,8,3,32,0,-32,0,29,29,0,0,0
0,7,41,0,8,0,0,0,0,1,41,26,41,0,67,0,0,0,-33,26,0,0,0,1,0,8,0,1,0,-67,-41,0,0,0,0,0,26
0,7,41,0,8,0,0,0,0,1,41,26,41,0,67,0,0,0,-33,26,0,0,0,1,0,8,-41,1,0,-67,0,0,0,0,0,0,67
0,7,41,0,8,0,0,0,0,1,41,26,41,0,67,0,0,0,-33,26,0,0,0,1,0,8,26,1,0,-67,-67,0,0,0,0,0,0
0,5,12,0,12,0,0,0,6,0,12,0,18,0,12,0,-6,0,0,0,0,6,0,0,5,12,0,0,0,-12,-12,0,0,6,0,0,0
0,13,12,0,12,0,0,0,6,0,12,0,30,0,12,0,-6,0,0,0,0,6,0,0,13,12,0,0,12,0,-12,0,0,6,0,0,0
0,5,12,0,12,0,0,0,6,0,12,0,18,0,12,0,-6,0,0,0,0,6,0,0,5,12,-12,0,0,-12,0,0,0,6,0,0,12
0,13,12,0,12,0,0,0,6,0,12,0,30,0,12,0,-6,0,0,0,0,6,0,0,13,12,-12,0,12,0,0,0,0,6,0,0,12
0,7,18,0,12,0,0,0,6,0,18,0,24,0,18,0,-6,0,-6,0,0,6,-6,0,7,12,0,0,0,-18,-18,0,-6,0,0,0,0
0,19,18,0,12,0,0,0,6,0,18,0,42,0,18,0,-6,0,-6,0,0,6,-6,0,19,12,0,0,18,0,-18,0,-6,0,0,0,0
0,7,18,0,12,0,0,0,6,0,18,0,24,0,18,0,-6,0,-6,0,0,6,-6,0,7,12,-18,0,0,-18,0,0,-6,0,0,0,18
0,19,18,0,12,0,0,0,6,0,18,0,42,0,18,0,-6,0,-6,0,0,6,-6,0,19,12,-18,0,18,0,0,0,-6,0,0,0,18
0,7,24,0,24,0,0,0,8,1,24,0,32,0,24,0,-8,0,0,0,0,8,7,1,0,24,0,1,0,-24,-24,0,7,15,0,0,0
0,91,120,0,120,0,0,0,8,13,120,0,248,0,120,0,-8,0,0,0,0,8,91,13,0,120,0,13,120,0,-120,0,91,99,0,0,0
0,7,24,0,24,0,0,0,8,1,24,0,32,0,24,0,-8,0,0,0,0,8,7,1,0,24,-24,1,0,-24,0,0,7,15,0,0,24
0,91,120,0,120,0,0,0,8,13,120,0,248,0,120,0,-8,0,0,0,0,8,91,13,0,120,-120,13,120,0,0,0,91,99,0,0,120
0,35,127,0,92,0,0,0,26,5,127,0,153,0,127,0,-26,0,-35,0,0,26,0,5,0,92,0,5,0,-127,-127,0,0,26,0,0,0
0,35,127,0,92,0,0,0,26,5,127,0,153,0,127,0,-26,0,-35,0,0,26,0,5,0,92,-127,5,0,-127,0,0,0,26,0,0,127
0,49,183,0,108,0,0,0,26,7,183,0,209,0,183,0,-26,0,-75,0,0,26,-26,7,0,108,0,7,0,-183,-183,0,-26,0,0,0,0
0,49,183,0,108,0,0,0,26,7,183,0,209,0,183,0,-26,0,-75,0,0,26,-26,7,0,108,-183,7,0,-183,0,0,-26,0,0,0,183
0,15,8,0,8,0,8,8,0,1,8,0,0,0,8,0,8,0,0,0,0,0,15,1,0,8,0,1,0,-8,-16,112,15,15,0,-8,-8
0,23,8,0,8,0,16,16,0,1,8,0,0,0,8,0,16,0,0,0,0,0,23,1,0,8,0,1,8,0,-24,152,23,23,0,-16,-16
0,15,8,0,8,0,8,8,0,1,8,0,0,0,8,0,8,0,0,0,0,0,15,1,0,8,-16,1,0,-8,0,112,15,15,0,-8,8
0,15,8,0,8,0,8,8,0,1,8,0,0,0,8,0,8,0,0,0,0,0,15,1,0,8,-8,1,0,-8,-8,112,15,15,0,-8,0
0,23,8,0,8,0,16,16,0,1,8,0,0,0,8,0,16,0,0,0,0,0,23,1,0,8,-24,1,8,0,0,152,23,23,0,-16,8
0,23,8,0,8,0,16,16,0,1,8,0,0,0,8,0,16,0,0,0,0,0,23,1,0,8,-16,1,8,0,-8,152,23,23,0,-16,0
0,15,8,0,8,0,8,8,0,1,8,0,0,0,8,0,8,8,0,0,0,0,15,1,0,8,0,1,0,-8,-16,112,15,15,0,0,-8
0,23,8,0,8,0,16,16,0,1,8,0,0,0,8,0,16,16,0,0,0,0,23,1,0,8,0,1,8,0,-24,152,23,23,0,0,-16
0,15,8,0,8,0,8,8,0,1,8,0,0,0,8,0,8,8,0,0,0,0,15,1,0,8,-16,1,0,-8,0,112,15,15,0,0,8
0,15,8,0,8,0,8,8,0,1,8,0,0,0,8,0,8,8,0,0,0,0,15,1,0,8,-8,1,0,-8,-8,112,15,15,0,0,0
0,23,8,0,8,0,16,16,0,1,8,0,0,0,8,0,16,16,0,0,0,0,23,1,0,8,-24,1,8,0,0,152,23,23,0,0,8
0,23,8,0,8,0,16,16,0,1,8,0,0,0,8,0,16,16,0,0,0,0,23,1,0,8,-16,1,8,0,-8,152,23,23,0,0,0
0,55,79,0,24,0,34,34,0,3,79,0,124,0,79,0,34,0,-55,0,0,0,0,3,0,24,0,3,79,0,-113,0,0,0,0,-34,-34
0,55,79,0,24,0,34,34,0,3,79,0,124,0,79,0,34,0,-55,0,0,0,0,3,0,24,-113,3,79,0,0,0,0,0,0,-34,79
0,55,79,0,24,0,34,34,0,3,79,0,124,0,79,0,34,0,-55,0,0,0,0,3,0,24,-34,3,79,0,-79,0,0,0,0,-34,0
0,55,79,0,24,0,34,34,0,3,79,0,124,0,79,0,34,34,-55,0,0,0,0,3,0,24,0,3,79,0,-113,0,0,0,0,0,-34
0,55,79,0,24,0,34,34,0,3,79,0,124,0,79,0,34,34,-55,0,0,0,0,3,0,24,-113,3,79,0,0,0,0,0,0,0,79
0,55,79,0,24,0,34,34,0,3,79,0,124,0,79,0,34,34,-55,0,0,0,0,3,0,24,-34,3,79,0,-79,0,0,0,0,0,0
0,15,8,0,8,0,8,8,0,1,8,8,0,0,16,0,8,0,0,8,0,0,23,1,0,8,0,1,0,-16,-16,120,23,23,0,-8,0
0,15,8,0,8,0,8,8,0,1,8,8,0,0,16,0,8,8,0,8,0,0,23,1,0,8,0,1,0,-16,-16,120,23,23,0,0,0
0,1,2,0,2,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,-2,-4,-3,12,1,2,0,-1,-1
0,1,2,0,2,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,-3,0,-2,-4,0,12,1,2,0,-1,2
0,1,2,0,2,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,-1,0,-2,-4,-2,12,1,2,0,-1,0
0,1,3,0,2,0,1,1,1,0,3,0,0,0,3,0,0,0,0,0,1,1,1,0,0,2,0,0,-3,-6,-3,13,1,2,1,-1,0
0,1,3,0,2,0,1,1,1,0,3,0,0,0,3,0,0,0,-1,0,0,1,0,0,0,2,0,0,-3,-6,-4,14,0,1,0,-1,-1
0,1,3,0,2,0,1,1,1,0,3,0,0,0,3,0,0,0,-1,0,0,1,0,0,0,2,-4,0,-3,-6,0,14,0,1,0,-1,3
0,1,3,0,2,0,1,1,1,0,3,0,0,0,3,0,0,0,-1,0,0,1,0,0,0,2,-1,0,-3,-6,-3,14,0,1,0,-1,0
0,1,4,0,2,0,1,1,1,0,4,0,0,0,4,0,0,0,-2,0,0,1,-1,0,0,2,0,0,-4,-8,-5,16,-1,0,0,-1,-1
0,1,4,0,2,0,1,1,1,0,4,0,0,0,4,0,0,0,-2,0,0,1,-1,0,0,2,-5,0,-4,-8,0,16,-1,0,0,-1,4
0,1,4,0,2,0,1,1,1,0,4,0,0,0,4,0,0,0,-2,0,0,1,-1,0,0,2,-1,0,-4,-8,-4,16,-1,0,0,-1,0
0,1,4,0,2,0,1,1,1,0,4,0,0,0,4,0,0,0,-1,0,1,1,0,0,0,2,0,0,-4,-8,-4,15,0,1,1,-1,0
0,1,5,0,2,0,1,1,1,0,5,0,0,0,5,0,0,0,-2,0,1,1,-1,0,0,2,0,0,-5,-10,-5,17,-1,0,1,-1,0
0,1,2,0,2,0,1,1,1,0,2,0,0,0,2,0,0,1,0,0,0,1,1,0,0,2,0,0,-2,-4,-3,12,1,2,0,0,-1
0,1,2,0,2,0,1,1,1,0,2,0,0,0,2,0,0,1,0,0,0,1,1,0,0,2,-3,0,-2,-4,0,12,1,2,0,0,2
0,1,2,0,2,0,1,1,1,0,2,0,0,0,2,0,0,1,0,0,0,1,1,0,0,2,-1,0,-2,-4,-2,12,1,2,0,0,0
0,1,3,0,2,0,1,1,1,0,3,0,0,0,3,0,0,1,0,0,1,1,1,0,0,2,0,0,-3,-6,-3,13,1,2,1,0,0
0,1,3,0,2,0,1,1,1,0,3,0,0,0,3,0,0,1,-1,0,0,1,0,0,0,2,0,0,-3,-6,-4,14,0,1,0,0,-1
0,1,3,0,2,0,1,1,1,0,3,0,0,0,3,0,0,1,-1,0,0,1,0,0,0,2,-4,0,-3,-6,0,14,0,1,0,0,3
0,1,3,0,2,0,1,1,1,0,3,0,0,0,3,0,0,1,-1,0,0,1,0,0,0,2,-1,0,-3,-6,-3,14,0,1,0,0,0
0,1,4,0,2,0,1,1,1,0,4,0,0,0,4,0,0,1,-2,0,0,1,-1,0,0,2,0,0,-4,-8,-5,16,-1,0,0,0,-1
0,1,4,0,2,0,1,1,1,0,4,0,0,0,4,0,0,1,-2,0,0,1,-1,0,0,2,-5,0,-4,-8,0,16,-1,0,0,0,4
0,1,4,0,2,0,1,1,1,0,4,0,0,0,4,0,0,1,-2,0,0,1,-1,0,0,2,-1,0,-4,-8,-4,16,-1,0,0,0,0
0,1,4,0,2,0,1,1,1,0,4,0,0,0,4,0,0,1,-1,0,1,1,0,0,0,2,0,0,-4,-8,-4,15,0,1,1,0,0
0,1,5,0,2,0,1,1,1,0,5,0,0,0,5,0,0,1,-2,0,1,1,-1,0,0,2,0,0,-5,-10,-5,17,-1,0,1,0,0
0,3,2,0,2,0,3,3,1,0,2,0,0,0,2,0,2,0,0,0,0,1,3,0,0,2,0,0,0,-2,-5,22,3,4,0,-3,-3
0,5,2,0,2,0,5,5,1,0,2,0,0,0,2,0,4,0,0,0,0,1,5,0,0,2,0,0,2,0,-7,32,5,6,0,-5,-5
0,3,2,0,2,0,3,3,1,0,2,0,0,0,2,0,2,0,0,0,0,1,3,0,0,2,-5,0,0,-2,0,22,3,4,0,-3,2
0,3,2,0,2,0,3,3,1,0,2,0,0,0,2,0,2,0,0,0,0,1,3,0,0,2,-3,0,0,-2,-2,22,3,4,0,-3,0
0,5,2,0,2,0,5,5,1,0,2,0,0,0,2,0,4,0,0,0,0,1,5,0,0,2,-7,0,2,0,0,32,5,6,0,-5,2
0,5,2,0,2,0,5,5,1,0,2,0,0,0,2,0,4,0,0,0,0,1,5,0,0,2,-5,0,2,0,-2,32,5,6,0,-5,0
0,3,2,0,2,0,3,3,1,0,2,0,0,0,2,0,2,3,0,0,0,1,3,0,0,2,0,0,0,-2,-5,22,3,4,0,0,-3
0,5,2,0,2,0,5,5,1,0,2,0,0,0,2,0,4,5,0,0,0,1,5,0,0,2,0,0,2,0,-7,32,5,6,0,0,-5
0,3,2,0,2,0,3,3,1,0,2,0,0,0,2,0,2,3,0,0,0,1,3,0,0,2,-5,0,0,-2,0,22,3,4,0,0,2
0,3,2,0,2,0,3,3,1,0,2,0,0,0,2,0,2,3,0,0,0,1,3,0,0,2,-3,0,0,-2,-2,22,3,4,0,0,0
0,5,2,0,2,0,5,5,1,0,2,0,0,0,2,0,4,5,0,0,0,1,5,0,0,2,-7,0,2,0,0,32,5,6,0,0,2
0,5,2,0,2,0,5,5,1,0,2,0,0,0,2,0,4,5,0,0,0,1,5,0,0,2,-5,0,2,0,-2,32,5,6,0,0,0
0,1,2,0,2,0,1,1,1,0,2,0,2,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-2,-3,4,1,2,0,-1,-1
0,1,2,0,2,0,1,1,1,0,2,0,4,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,-3,-4,1,2,0,-1,-1
0,1,2,0,2,0,1,1,1,0,2,0,3,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,1,-1,-3,0,1,2,0,-1,-1
0,1,2,0,2,0,1,1,1,0,2,0,2,0,2,0,0,0,0,0,0,1,1,0,0,2,-3,0,0,-2,0,4,1,2,0,-1,2
0,1,2,0,2,0,1,1,1,0,2,0,2,0,2,0,0,0,0,0,0,1,1,0,0,2,-1,0,0,-2,-2,4,1,2,0,-1,0
0,1,2,0,2,0,1,1,1,0,2,0,4,0,2,0,0,0,0,0,0,1,1,0,0,2,-3,0,2,0,0,-4,1,2,0,-1,2
0,1,2,0,2,0,1,1,1,0,2,0,4,0,2,0,0,0,0,0,0,1,1,0,0,2,-1,0,2,0,-2,-4,1,2,0,-1,0
0,1,2,0,2,0,1,1,1,0,2,0,3,0,2,0,0,0,0,0,0,1,1,0,0,2,-3,0,1,-1,0,0,1,2,0,-1,2
0,1,2,0,2,0,1,1,1,0,2,0,3,0,2,0,0,0,0,0,0,1,1,0,0,2,-1,0,1,-1,-2,0,1,2,0,-1,0
0,1,6,0,6,0,3,3,3,0,6,0,6,0,6,0,0,0,0,0,0,3,3,0,-2,6,0,0,0,-6,-9,0,3,6,0,-3,-3
0,5,6,0,6,0,3,3,3,0,6,0,12,0,6,0,0,0,0,0,0,3,3,0,2,6,0,0,6,0,-9,0,3,6,0,-3,-3
0,1,6,0,6,0,3,3,3,0,6,0,6,0,6,0,0,0,0,0,0,3,3,0,-2,6,-9,0,0,-6,0,0,3,6,0,-3,6
0,1,6,0,6,0,3,3,3,0,6,0,6,0,6,0,0,0,0,0,0,3,3,0,-2,6,-3,0,0,-6,-6,0,3,6,0,-3,0
0,5,6,0,6,0,3,3,3,0,6,0,12,0,6,0,0,0,0,0,0,3,3,0,2,6,-9,0,6,0,0,0,3,6,0,-3,6
0,5,6,0,6,0,3,3,3,0,6,0,12,0,6,0,0,0,0,0,0,3,3,0,2,6,-3,0,6,0,-6,0,3,6,0,-3,0
0,3,10,0,6,0,3,3,3,0,10,0,10,0,10,0,0,0,0,0,4,3,3,0,0,6,0,0,0,-10,-9,0,3,6,4,-3,1
0,1,3,0,2,0,1,1,1,0,3,0,3,0,3,0,0,0,0,0,1,1,1,0,0,2,0,0,0,-3,-3,1,1,2,1,-1,0
0,7,10,0,14,0,7,7,7,0,10,0,20,0,10,0,0,0,0,0,-4,7,7,0,0,14,0,0,10,0,-21,0,7,14,-4,-7,-11
0,1,3,0,2,0,1,1,1,0,3,0,6,0,3,0,0,0,0,0,1,1,1,0,0,2,0,0,3,0,-3,-11,1,2,1,-1,0
0,4,12,0,8,0,4,4,4,0,12,0,13,0,12,0,0,0,0,0,4,4,4,0,0,8,0,0,1,-11,-12,0,4,8,4,-4,0
0,3,10,0,6,0,3,3,3,0,10,0,10,0,10,0,0,0,0,0,4,3,3,0,0,6,-9,0,0,-10,0,0,3,6,4,-3,10
0,3,10,0,6,0,3,3,3,0,10,0,10,0,10,0,0,0,0,0,4,3,3,0,0,6,1,0,0,-10,-10,0,3,6,4,-3,0
0,7,10,0,14,0,7,7,7,0,10,0,20,0,10,0,0,0,0,0,-4,7,7,0,0,14,-21,0,10,0,0,0,7,14,-4,-7,10
0,7,10,0,14,0,7,7,7,0,10,0,20,0,10,0,0,0,0,0,-4,7,7,0,0,14,-11,0,10,0,-10,0,7,14,-4,-7,0
0,5,18,0,12,0,6,6,6,0,18,0,18,0,18,0,0,0,0,0,6,6,6,0,-1,12,0,0,0,-18,-18,0,6,12,6,-6,0
0,17,18,0,12,0,6,6,6,0,18,0,36,0,18,0,0,0,0,0,6,6,6,0,11,12,0,0,18,0,-18,0,6,12,6,-6,0
0,1,3,0,2,0,1,1,1,0,3,0,3,0,3,0,0,0,-1,0,0,1,0,0,0,2,0,0,0,-3,-4,2,0,1,0,-1,-1
0,1,3,0,2,0,1,1,1,0,3,0,6,0,3,0,0,0,-1,0,0,1,0,0,0,2,0,0,3,0,-4,-10,0,1,0,-1,-1
0,2,6,0,4,0,2,2,2,0,6,0,7,0,6,0,0,0,-2,0,0,2,0,0,0,4,0,0,1,-5,-8,0,0,2,0,-2,-2
0,1,3,0,2,0,1,1,1,0,3,0,3,0,3,0,0,0,-1,0,0,1,0,0,0,2,-4,0,0,-3,0,2,0,1,0,-1,3
0,1,3,0,2,0,1,1,1,0,3,0,3,0,3,0,0,0,-1,0,0,1,0,0,0,2,-1,0,0,-3,-3,2,0,1,0,-1,0
0,1,3,0,2,0,1,1,1,0,3,0,6,0,3,0,0,0,-1,0,0,1,0,0,0,2,-4,0,3,0,0,-10,0,1,0,-1,3
0,1,3,0,2,0,1,1,1,0,3,0,6,0,3,0,0,0,-1,0,0,1,0,0,0,2,-1,0,3,0,-3,-10,0,1,0,-1,0
0,2,6,0,4,0,2,2,2,0,6,0,7,0,6,0,0,0,-2,0,0,2,0,0,0,4,-8,0,1,-5,0,0,0,2,0,-2,6
0,2,6,0,4,0,2,2,2,0,6,0,7,0,6,0,0,0,-2,0,0,2,0,0,0,4,-2,0,1,-5,-6,0,0,2,0,-2,0
0,2,9,0,6,0,3,3,3,0,9,0,9,0,9,0,0,0,-3,0,0,3,0,0,-1,6,0,0,0,-9,-12,0,0,3,0,-3,-3
0,8,9,0,6,0,3,3,3,0,9,0,18,0,9,0,0,0,-3,0,0,3,0,0,5,6,0,0,9,0,-12,0,0,3,0,-3,-3
0,2,9,0,6,0,3,3,3,0,9,0,9,0,9,0,0,0,-3,0,0,3,0,0,-1,6,-12,0,0,-9,0,0,0,3,0,-3,9
0,2,9,0,6,0,3,3,3,0,9,0,9,0,9,0,0,0,-3,0,0,3,0,0,-1,6,-3,0,0,-9,-9,0,0,3,0,-3,0
0,8,9,0,6,0,3,3,3,0,9,0,18,0,9,0,0,0,-3,0,0,3,0,0,5,6,-12,0,9,0,0,0,0,3,0,-3,9
0,8,9,0,6,0,3,3,3,0,9,0,18,0,9,0,0,0,-3,0,0,3,0,0,5,6,-3,0,9,0,-9,0,0,3,0,-3,0
0,1,4,0,2,0,1,1,1,0,4,0,4,0,4,0,0,0,-2,0,0,1,-1,0,0,2,0,0,0,-4,-5,0,-1,0,0,-1,-1
0,3,4,0,6,0,3,3,3,0,4,0,8,0,4,0,0,0,2,0,0,3,5,0,0,6,0,0,4,0,-7,0,5,8,0,-3,-3
0,1,4,0,2,0,1,1,1,0,4,0,8,0,4,0,0,0,-2,0,0,1,-1,0,0,2,0,0,4,0,-5,-16,-1,0,0,-1,-1
0,1,4,0,2,0,1,1,1,0,4,0,4,0,4,0,0,0,-2,0,0,1,-1,0,0,2,-5,0,0,-4,0,0,-1,0,0,-1,4
0,1,4,0,2,0,1,1,1,0,4,0,4,0,4,0,0,0,-2,0,0,1,-1,0,0,2,-1,0,0,-4,-4,0,-1,0,0,-1,0
0,3,4,0,6,0,3,3,3,0,4,0,8,0,4,0,0,0,2,0,0,3,5,0,0,6,-7,0,4,0,0,0,5,8,0,-3,4
